summonerName,win,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,creepsPerMinDeltas0-10,creepsPerMinDeltas10-20,creepsPerMinDeltas20-30,xpPerMinDeltas0-10,xpPerMinDeltas10-20,xpPerMinDeltas20-30,goldPerMinDeltas0-10,goldPerMinDeltas10-20,goldPerMinDeltas20-30,xpDiffPerMinDeltas0-10,xpDiffPerMinDeltas10-20,xpDiffPerMinDeltas20-30,damageTakenPerMinsDeltas0-10,damageTakenPerMinsDeltas10-20,damageTakenPerMinsDeltas20-30,damageTakenDiffPerMinsDeltas0-10,damageTakenDiffPerMinsDeltas10-20,damageTakenDiffPerMinsDeltas20-30
Senan,0,3,18,14,2,1,1,424,0,0,0,0,0,118901,74803,10376,33721,0,17217,13195,599,3422,6406,1,17196,18806,0,10,32,41635,19684,19296,2655,9826,9225,0,0,58,68,45,4,201,15,1,0,1,0,0,0,0,0,0,0,0,2,2.3,247.2,348.5,483.3,263.79999999999995,269.4,240.9,-31.599999999999994,-195.2,31.799999999999983,NaN,NaN,NaN,NaN,NaN,NaN
Senan,1,0,1,0,0,0,0,103,0,0,0,0,0,6247,653,4763,830,0,494,0,484,10,783,1,686,0,0,3,0,1839,559,1237,42,1012,475,0,0,0,12,12,0,7,3,1,0,2,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Senan,1,9,4,2,4,1,3,735,0,0,0,0,0,164222,140101,11728,12391,0,19510,18999,178,333,15097,1,10654,12271,507,10,8,25906,5476,19679,750,11948,10300,0,1,24,152,106,20,207,15,0,0,0,3,0,0,0,0,1,0,1,0.2,NaN,315.1,517.1,NaN,268.2,446.29999999999995,NaN,63.400000000000006,509.29999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Senan,1,2,5,13,0,1,0,400,0,0,0,0,0,119097,81322,19245,18529,20,10050,7430,970,1649,7636,1,28757,27259,1735,14,32,21678,2884,17774,1018,8565,7500,2,0,17,100,68,9,178,12,0,0,8,1,0,0,1,0,0,0,0,0.6000000000000001,NaN,264.9,445.7,NaN,256.4,363.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Senan,0,4,12,14,0,1,0,426,0,0,0,0,0,125503,94584,22852,8066,0,21473,16755,2936,1780,6542,1,65826,10751,1613,13,73,40893,16616,21456,2820,11060,9600,1,0,33,76,67,0,1188,15,0,0,1,1,0,0,0,0,0,0,0.1,1,0.5,231.2,386.3,298.7,242.5,298,261.4,15.299999999999997,-76,-152.70000000000002,NaN,NaN,NaN,NaN,NaN,NaN
Senan,1,5,6,4,2,1,1,367,0,0,0,0,0,88369,56106,9540,22722,0,6553,4354,789,1409,4217,1,5754,15479,659,6,9,17324,4238,12711,373,7808,7200,1,0,20,79,44,12,151,10,0,0,0,1,0,0,0,0,NaN,0.3,1.7000000000000002,NaN,255,412.90000000000003,NaN,293.7,395.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Senan,0,5,7,7,2,1,2,636,0,0,0,0,0,113586,75378,13277,24929,0,15265,11740,558,2966,7249,1,10143,4084,0,20,18,24341,8159,14747,1435,9879,9635,0,0,24,104,80,4,296,13,0,0,10,1,0,0,0,0,NaN,0,1.3,1.1,247.9,532.2,206,229.5,389.4,302,-57.2,-49.30000000000001,-508,NaN,NaN,NaN,NaN,NaN,NaN
Senan,0,3,10,4,0,1,0,294,0,0,0,0,0,131456,82837,15424,33194,0,14587,11028,351,3207,7384,1,12832,3730,680,20,29,27409,6537,19998,873,9947,9285,1,0,52,102,80,7,325,12,0,0,10,2,0,0,0,0,0,0,1.3,0.7,NaN,319.29999999999995,353.3,NaN,345.5,329.7,NaN,-18.700000000000017,-153.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Senan,0,1,12,14,0,1,0,485,0,0,0,0,0,111864,83860,16217,11787,0,12965,9903,1302,1760,4845,1,46482,4206,0,15,39,33216,14654,14923,3638,8640,8100,0,0,17,92,69,1,192,14,0,0,11,0,0,0,0,0,0,0,0.4,0.1,0.5,289,275.7,311.90000000000003,241.9,270.1,187.89999999999998,-27.700000000000017,-196.9,-133.19999999999996,NaN,NaN,NaN,NaN,NaN,NaN
Soul,1,4,7,17,4,1,1,946,0,0,0,0,0,36996,28860,6390,1745,0,14291,11868,1191,1231,5235,2,19798,6089,1461,50,50,25893,8996,14174,2722,12056,10350,0,0,17,0,0,0,88,16,4,0,25,0,0,0,0,1,0,0,0.3,0,0.9,349.9,179.3,457.4,297.3,229,272.3,120.69999999999997,-21.80000000000001,99.64999999999998,NaN,NaN,NaN,NaN,NaN,NaN
Soul,0,1,6,9,0,1,0,454,0,0,0,0,0,28053,23785,3508,760,0,12997,10948,1289,760,1038,4,4428,873,0,18,21,9894,1640,7709,544,6019,4985,0,0,23,0,0,0,166,11,0,0,8,3,0,0,0,0,0,0,0.3,1.5,NaN,230.6,421.9,NaN,172.6,311.6,NaN,-63.44999999999999,29.099999999999966,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Soul,1,3,1,17,2,1,1,820,0,0,0,0,0,26502,22267,3669,566,0,13931,11079,2286,566,2343,5,3229,2661,2661,7,31,5290,1439,3851,0,7449,5350,0,0,15,0,0,0,146,12,0,0,4,0,1,0,0,1,0,1,0.7999999999999999,NaN,352.2,NaN,321,NaN,106.59999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Soul,0,5,8,8,2,1,1,175,0,0,0,0,0,20894,14349,6464,80,0,10361,6992,3288,80,2315,1,24945,0,0,0,9,28118,13509,14031,576,8785,8000,0,0,21,0,NaN,1,NaN,717.1,NaN,437.2,NaN,-27.639999999999986,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Garo,0,8,10,24,2,2,2,201,1,0,0,0,0,109255,5742,100814,2697,487,24579,1967,22555,57,6202,1,11932,687,687,0,0,28813,17303,10759,750,15742,14850,1,0,88,0,NaN,3.2,4.7,NaN,668.2,1145.4,NaN,521.3,808.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Garo,0,2,10,22,0,1,0,210,0,0,0,0,0,42322,3138,39128,55,0,13204,1088,12061,55,2908,1,16783,501,501,0,18,28650,14866,11726,2057,11387,12250,0,1,36,0,NaN,2.1,NaN,751.7,NaN,494.5,NaN,65.87999999999994,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Garo,1,7,4,24,3,1,1,251,0,0,0,0,0,45048,41858,3119,70,0,16000,15062,867,70,2357,1,5902,2566,2566,0,1,11746,5514,6075,156,11201,6658,2,0,34,0,NaN,2.1,NaN,724.2,NaN,533.5999999999999,NaN,-38.10000000000008,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Garo,1,9,11,43,3,2,3,230,3,0,0,0,0,221686,219397,1947,342,0,56821,56319,211,291,2114,1,10184,2422,2422,0,39,28725,19721,7663,1339,20123,16600,1,0,149,0,NaN,2.9000000000000004,3.6999999999999997,8,750.9,1101,1725.3,559.9,574.8,686.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Garo,1,1,5,17,0,1,0,274,0,0,0,0,0,41141,23135,13394,4612,15,11479,6554,4362,562,2977,1,29419,969,969,0,27,17398,4452,12274,672,10409,8500,0,0,32,0,NaN,1.7000000000000002,NaN,635.7,NaN,440.20000000000005,NaN,-69.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Garo,1,5,14,12,2,1,1,123,0,0,0,0,0,62449,56514,5659,276,0,16403,15310,817,276,2708,1,13587,1070,1070,0,20,30473,21162,7849,1460,14243,12650,0,0,51,0,NaN,1.8,2.4,NaN,650.0999999999999,851,NaN,421,550.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Garo,0,8,7,11,3,2,2,557,1,0,0,0,0,127155,116539,10236,379,0,22363,20879,1104,379,5449,1,17638,62,62,0,4,23106,14255,8563,287,15960,14900,0,0,100,0,NaN,2.4,4,NaN,588.5,902.1,NaN,471.3,674.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Garo,0,12,11,11,3,2,3,168,1,0,0,0,0,97328,94410,1982,935,0,25724,24721,159,843,3298,1,16525,474,474,0,54,24390,13378,9031,1980,16363,14800,0,0,99,0,NaN,3.9,5,NaN,627.3,1307.1,NaN,522.0999999999999,848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Garo,0,9,9,16,4,2,1,153,2,0,0,0,0,70329,62203,7730,395,0,24143,22296,1638,208,14899,1,34019,0,0,0,89,36763,13433,23329,0,14067,13300,0,0,40,0,NaN,1.6,2.3,NaN,674.0999999999999,1252.1,NaN,534.4000000000001,672.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Garo,1,6,9,25,2,2,2,275,1,0,0,0,0,72317,61936,4238,6142,0,25610,21678,414,3516,10129,1,15668,1711,1711,0,70,33906,25013,8568,324,14360,11900,0,0,56,0,NaN,3.0999999999999996,2.2,NaN,727.6,1025.9,NaN,544,541.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Penguin,1,11,8,20,3,2,3,181,2,0,0,0,0,68795,4445,63526,824,0,27677,2030,24822,824,5709,1,10086,2050,2050,0,34,24393,9135,11972,3286,12611,10100,1,0,46,0,NaN,2.4,NaN,671.8,NaN,608.5,NaN,-26.019999999999868,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Penguin,1,8,9,48,2,2,2,333,2,0,0,0,0,94134,84850,4817,4466,0,31298,30137,779,381,1233,1,11406,2464,2464,0,23,23093,11060,11468,563,17492,16800,2,2,82,0,NaN,3.8000000000000003,3.8,NaN,851.8,1204.6,NaN,619.9,691.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Penguin,0,3,7,13,0,1,0,169,0,0,0,0,0,26571,23702,2710,158,0,11583,10770,654,158,1637,1,5198,0,0,0,43,11576,7632,3878,66,7898,6850,0,0,16,0,NaN,1.3,NaN,634.2,NaN,454.9,NaN,-160.26000000000016,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Penguin,1,13,8,28,4,3,3,195,1,1,0,0,0,81020,4658,76016,346,514,28948,2878,25724,346,5179,1,20792,1198,1198,0,21,21202,11844,7102,2255,14005,12800,0,1,71,0,NaN,3.1,NaN,827.3000000000001,NaN,550.3,NaN,98.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Penguin,0,6,8,12,3,3,1,324,1,1,0,0,0,34052,8788,24489,775,0,13054,3111,9278,665,2260,1,18360,593,593,0,16,21803,13197,7203,1403,9348,8800,0,0,36,0,NaN,1.6,NaN,700,NaN,448.9,NaN,-23.460000000000093,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Penguin,1,17,13,40,5,4,4,100,3,2,1,0,0,94390,5133,68872,20383,0,28037,2357,25525,153,4964,1,39740,546,546,0,49,36070,7705,27501,863,15622,14650,0,0,55,0,NaN,2.2,2.5,NaN,882.5,1154.6999999999998,NaN,650.4000000000001,655.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Penguin,1,11,9,25,3,3,2,165,1,1,0,0,0,46959,0,43990,2968,736,21789,0,19338,2451,3085,1,7053,3070,3070,0,10,17392,12392,4562,437,12680,11050,2,0,42,0,NaN,2.7,NaN,780.9000000000001,NaN,660.5999999999999,NaN,61.779999999999916,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Penguin,1,12,13,20,3,2,4,106,2,0,0,0,0,41180,0,36233,4946,0,17046,0,15789,1256,2931,1,38445,749,749,0,25,26115,14874,9347,1894,12444,12300,0,0,35,0,NaN,2,1.5,NaN,653.5999999999999,1034.3,NaN,592,511.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Penguin,1,18,9,26,6,2,4,175,6,0,0,0,0,96060,786,94833,439,0,33223,786,31997,439,7774,1,22939,3478,3478,0,113,33828,5722,22613,5492,15599,13383,1,2,83,0,NaN,4,NaN,771,NaN,710.4,NaN,20.31999999999988,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Penguin,1,3,4,29,2,2,1,403,1,0,0,0,0,55336,49595,2600,3140,0,17611,16295,630,685,3067,4,4929,1412,1412,0,25,11686,4397,5402,1886,11424,9900,2,1,42,0,NaN,2.8,NaN,774.9,NaN,483.5,NaN,79.00000000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Panda,0,5,14,9,0,1,0,336,0,0,0,0,0,137593,13606,115301,8684,0,14278,914,12430,933,11687,1,17552,9429,320,19,17,38972,7172,31066,733,10871,10400,0,0,58,92,75,0,175,14,1,0,4,4,0,0,0,0,0,0,0.7,2.2,2.9000000000000004,213.7,378.9,550.2,209.4,415.1,354.79999999999995,-216.5,-117.29999999999998,-103.80000000000001,NaN,NaN,NaN,NaN,NaN,NaN
Panda,0,1,10,9,0,1,0,440,0,0,0,0,0,261003,32899,224009,4094,0,20057,1244,17558,1254,13063,1,59203,7435,3325,40,1,48583,16163,24797,7621,14367,14375,2,1,258,26,12,2,23,18,1,0,15,5,0,0,0,0,0,0,5.9,6.3,8.4,404,484.1,665.9,224.7,335.9,414.5,-107,45.60000000000002,224.09999999999997,NaN,NaN,NaN,NaN,NaN,NaN
Panda,1,11,8,13,4,2,2,573,1,0,0,0,0,191230,22351,164674,4205,0,43761,3611,40149,0,18897,1,62644,11241,4209,24,18,49908,29640,17840,2427,15515,12875,2,0,173,12,12,0,826,17,1,0,11,1,0,0,0,0,0,1,7.6,5.9,3,488.8,609.9,504.6,323.4,426.9,474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Panda,0,3,9,5,0,1,0,294,0,0,0,0,0,86323,69237,8344,8741,0,10520,9763,447,310,6681,1,13493,9842,0,16,7,24143,4165,18825,1151,7285,7000,0,0,5,88,75,0,191,11,0,0,8,1,0,0,0,0,NaN,0.2,0.30000000000000004,NaN,300.5,348.4,NaN,273.4,279.6,NaN,-50.90000000000002,-114.10000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Panda,0,9,15,7,4,2,2,469,1,0,0,0,0,283519,259034,13320,11164,0,38078,36455,1556,67,12422,1,24488,21057,2624,29,35,45981,25120,19437,1422,16634,15275,1,0,205,24,9,8,80,18,1,0,17,1,0,0,0,0,0,0,4.8,2.9,6,383,358.4,810.3,201.7,238.8,474.29999999999995,-111.60000000000002,-243.39999999999995,150.59999999999997,NaN,NaN,NaN,NaN,NaN,NaN
Panda,0,6,8,3,2,2,1,686,1,0,0,0,0,251484,27027,220936,3520,0,36180,1861,34319,0,13594,1,51349,2494,2494,15,12,42413,20149,16746,5517,14052,13975,1,0,257,0,0,0,757,18,1,0,9,0,0,0,0,0,0,0,6.7,8.3,6.4,568.9,513.7,551.9,334.79999999999995,332.4,548.3,131.1,-61.69999999999999,-72.10000000000002,NaN,NaN,NaN,NaN,NaN,NaN
Panda,0,3,6,1,2,2,1,933,1,0,0,0,0,121338,9528,110914,895,0,19396,1207,18005,182,4345,1,19315,1527,1527,9,5,22690,15336,6754,600,9302,9000,0,0,165,0,0,0,222,15,0,0,6,0,0,0,0,0,0,0,4.6,7.1,NaN,413.6,580.9,NaN,192.5,378.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Panda,1,7,3,8,3,2,2,498,1,0,0,0,0,100555,5390,81475,13689,0,9588,31,8117,1439,11095,1,13366,26315,1795,15,12,21595,3623,17477,493,8765,6750,2,1,26,82,44,13,190,11,0,0,5,1,1,0,1,0,0,0,0.3,1.8,NaN,332.4,484.9,NaN,340.2,455.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Panda,0,15,12,21,5,3,3,167,3,2,0,0,0,104169,93115,5860,5193,0,48911,46493,2399,18,5283,1,27683,723,723,0,76,32777,8694,19958,4124,16550,15750,1,0,64,0,NaN,2.3,3.6,NaN,751.5,1190.1,NaN,717.7,656,NaN,30.833333333333314,-40.69999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Panda,1,7,8,6,3,2,1,625,1,0,0,0,0,213024,164638,27917,20468,0,22802,19648,1552,1602,22536,1,15189,34631,1933,31,26,42022,20598,21383,40,14267,13000,0,1,31,168,117,12,667,17,0,0,13,0,0,0,0,0,0,1,0.3,0.8,0.7,277.1,549,292.4,262,375.4,271.4,-25.599999999999994,101.5,-36.19999999999999,NaN,NaN,NaN,NaN,NaN,NaN
Seize,1,7,9,14,2,2,2,190,1,0,0,0,0,48179,42483,5696,0,0,27614,25908,1706,0,2035,1,9378,436,436,0,45,18657,13497,4975,184,12858,10950,0,0,29,0,NaN,0.9,1.9,NaN,643.9,1116.8,NaN,477.1,589.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Seize,1,8,9,48,4,1,1,501,0,0,0,0,0,129751,122865,5435,1450,0,36616,33624,1541,1450,11766,1,18454,173,173,0,43,35753,13602,21514,636,19553,16400,0,1,83,0,NaN,1.2999999999999998,2.9,3,819.9,1048.1,1489.5,526.4,580.5999999999999,598.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Seize,0,5,9,11,3,1,1,754,0,0,0,0,0,31872,13888,10915,7068,0,9726,4578,3888,1259,944,4,24468,853,853,33,54,30086,15183,10855,4047,10104,12730,0,0,34,0,0,0,89,13,6,0,18,1,1,0,0,0,0,0,0.8999999999999999,2,0.5,135.7,436.20000000000005,426,235.8,443.9,252.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Seize,1,13,14,24,3,2,3,192,1,0,0,0,0,124009,1409,122258,341,6,44577,308,43928,341,23651,1,91584,1240,1240,0,3,62309,35112,14875,12320,18529,15750,0,1,58,0,NaN,1.4,2.3,NaN,667.4,1172.4,NaN,531.9,597.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Seize,1,24,16,7,5,3,6,261,5,1,0,0,0,139256,33125,86797,19333,0,47168,14995,30121,2051,13767,1,43186,5812,1179,15,43,37731,20411,12519,4801,23991,21994,1,0,105,0,0,0,177,20,0,0,11,0,0,0,0,0,0,0,4.6,3.7,NaN,519.7,894.3,NaN,887.2,960.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Seize,0,7,9,21,2,1,2,200,0,0,0,0,0,50638,46232,3798,607,0,20120,18711,800,607,1297,1,7947,681,681,0,39,19224,7613,9216,2394,14019,13250,0,0,51,0,NaN,2.3,1.9,NaN,759.5999999999999,876.4,NaN,507.5,479.29999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Seize,0,5,11,14,2,2,1,250,1,0,0,0,0,46306,3007,43184,113,589,10398,671,9614,113,1701,1,9625,0,0,0,0,19381,10292,8957,132,10685,9700,0,0,64,0,NaN,3.3,NaN,631.4000000000001,NaN,491.7,NaN,6.71999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Seize,0,5,8,16,0,1,0,292,0,0,0,0,0,90809,87551,3192,65,0,30452,29649,737,65,2344,1,8325,0,0,0,19,19007,13445,5201,361,12687,11785,0,0,69,0,NaN,4.1,2,NaN,704.4,946.6,NaN,509,510.70000000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Seize,1,5,1,16,4,1,1,1170,0,0,0,0,0,146390,119996,17008,9385,25,14665,11672,1223,1769,37247,5,29188,12447,861,19,45,31084,10159,17698,3226,11447,10325,0,0,68,102,81,0,524,15,6,0,6,1,0,0,0,0,0,1,1.2,4.3,NaN,373.5,494.6,NaN,318.6,423.6,NaN,-1.200000000000017,-104.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Seize,1,3,4,13,0,1,0,647,0,0,0,0,0,139618,111434,21728,6455,0,11296,9091,915,1289,33671,5,29788,6335,1074,25,29,39322,15540,17654,6127,10514,9325,0,0,52,116,85,8,379,15,3,0,4,5,0,0,0,1,0,1,0.1,2.2,NaN,309.7,404.4,NaN,263.6,376.9,NaN,2.000000000000014,-5.7000000000000455,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Benny,1,4,4,19,3,1,1,723,0,0,0,0,0,35079,31984,3094,0,0,16860,15962,897,0,6447,1,10700,3137,597,65,59,19454,3081,13655,2716,10056,8460,0,1,27,0,0,0,93,14,6,0,30,8,0,0,0,0,0,0,1,1.2999999999999998,0.3,274.4,310.8,427,197.2,326.9,291.4,-1.6499999999999915,-67.54999999999998,163.05,NaN,NaN,NaN,NaN,NaN,NaN
Benny,0,3,6,3,2,1,1,547,0,0,0,0,0,91707,69737,15552,6417,0,12552,9897,1863,791,2926,1,10374,1548,1548,21,18,21724,6185,14700,838,8357,7725,0,0,142,4,0,4,260,13,1,0,8,1,0,0,0,0,0,0,6.6,4.5,NaN,414.4,422.5,NaN,255.60000000000002,351.2,NaN,24.899999999999977,-40.69999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Benny,0,3,2,1,2,1,1,573,0,0,0,0,0,39662,23789,8559,7313,0,6989,5771,1124,93,1830,1,3975,748,748,5,1,9296,2080,7054,162,4871,4150,0,0,69,4,4,0,27,10,0,0,4,0,0,0,0,0,NaN,5.7,NaN,435.9,NaN,269,NaN,-33.380000000000024,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Benny,0,6,6,8,3,2,2,844,1,0,0,0,0,50086,1784,41197,7105,0,11347,180,10118,1049,1157,1,8525,3593,3593,36,24,17963,5554,11248,1159,9742,9625,0,0,54,0,0,0,121,13,1,0,13,7,0,0,0,0,0,0,1.8,2.2,NaN,297.4,473.2,NaN,298.2,386.8,NaN,-6.050000000000026,115.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Benny,0,2,2,1,0,1,0,1179,0,0,0,0,0,96201,7096,84845,4259,311,8350,1992,5588,768,2829,3,5333,439,439,12,0,9188,1855,6978,353,8518,7525,0,0,177,4,4,0,0,12,0,0,8,0,0,0,0,0,0,0,7.3,6.4,NaN,314.9,341.7,NaN,254.79999999999998,335.3,NaN,-4.65000000000002,-19.799999999999983,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Benny,1,17,4,16,9,2,3,506,3,0,0,0,0,168244,9659,158113,471,1391,25448,829,24381,237,7689,3,6845,12015,4838,15,26,14827,8114,6617,95,17035,14300,2,0,180,16,8,4,155,17,0,0,9,1,0,0,0,0,0,0,7.3,5.2,4,333.9,410.3,787.5,343.4,457.3,631.8,57.60000000000001,-13.999999999999943,139.40000000000003,NaN,NaN,NaN,NaN,NaN,NaN
Benny,1,1,2,8,0,1,0,662,0,0,0,0,0,84715,31720,51150,1845,0,10939,6793,4146,0,1001,1,15035,2709,2396,6,26,17708,7835,7776,2096,7964,5925,1,0,153,0,0,0,385,14,1,0,4,0,0,0,0,0,NaN,5.3,7.699999999999999,NaN,417.4,520.3,NaN,257.7,310.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Benny,0,2,7,68,0,1,0,366,0,0,0,0,0,23409,19770,2332,1307,0,14147,11984,855,1307,18468,5,10531,454,454,0,23,14720,8982,5334,403,15175,14450,0,0,6,0,NaN,0.2,0.2,NaN,812.3000000000001,1149,NaN,454.7,493.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Benny,0,3,5,4,3,1,1,468,0,0,0,0,0,124070,76639,20283,27147,0,12240,8014,529,3696,8043,1,10180,6751,0,8,12,25760,6500,18409,850,7530,7025,0,0,22,103,87,0,243,12,1,0,2,1,0,0,0,0,NaN,0.1,1.4,NaN,297.8,519.4,NaN,271.4,373.9,NaN,56.30000000000001,-143.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Benny,0,15,12,22,3,2,4,177,3,0,0,0,0,126801,120438,6122,241,0,36256,35256,757,241,828,1,14321,1513,1513,0,28,22947,7100,15847,0,15168,13735,0,0,95,0,NaN,3.6,5.1,NaN,743.9,1435.8000000000002,NaN,495.8,694.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Bright,0,2,6,11,0,1,0,405,0,0,0,0,0,86794,4259,73735,8800,177,17512,3589,13923,0,3355,4,4653,3456,1155,21,48,14435,7199,5946,1289,7884,7750,0,0,119,0,0,0,586,13,0,0,7,3,0,0,0,0,0,0,5.3,4,NaN,267.4,448.7,NaN,216.1,286.8,NaN,6.950000000000017,-65.19999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Bright,1,6,0,5,6,1,1,0,0,0,0,0,0,63526,6393,50677,6456,355,9779,755,8540,484,3279,2,4288,3005,2608,14,3,9725,3322,6382,20,8145,6300,2,1,137,8,4,0,34,11,2,0,6,0,0,0,0,0,1,0,7.9,NaN,348.9,NaN,311.7,NaN,51.30000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Bright,0,2,5,10,0,1,0,507,0,0,0,0,0,73373,194,71889,1288,348,11136,123,10748,265,1450,2,3924,215,0,17,0,10092,1887,7176,1028,6966,6575,0,0,117,4,4,0,4,11,5,0,11,1,0,0,0,0,NaN,4.800000000000001,5.800000000000001,NaN,281.9,389.20000000000005,NaN,251.5,322.8,NaN,-45.099999999999994,-51.64999999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Bright,1,8,1,7,6,2,2,402,1,0,0,0,0,46968,4586,40631,1750,307,10447,2452,7397,597,2293,2,3016,7408,3025,18,0,5997,1219,4561,216,7535,5800,1,0,99,4,0,0,0,9,2,0,6,4,0,0,0,0,NaN,5.7,NaN,332.29999999999995,NaN,399.2,NaN,79.24000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Bright,1,16,6,17,8,2,2,828,2,0,0,0,0,335998,64151,248630,23217,385,52137,14687,31016,6432,11345,3,19078,43250,9170,52,9,29463,7852,17596,4014,21327,20875,3,0,269,57,37,2,209,18,5,0,17,7,0,0,0,0,0,0,6.5,6.4,4.2,292.9,451,540.1,273.20000000000005,497.1,391.8,-11.650000000000006,-13.200000000000045,-18.100000000000023,NaN,NaN,NaN,NaN,NaN,NaN
Bright,1,19,7,10,6,3,5,442,3,1,0,0,0,225087,599,211235,13252,959,38092,156,34769,3166,3092,4,9396,23970,5244,16,3,20991,7117,12589,1285,17941,17850,1,0,227,8,5,0,32,16,2,0,9,2,0,0,1,0,0,1,7.1,7.3,7.199999999999999,311.1,493.5,656.5,337,629.5,701.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
